"User ID","активность","Сорт.","Дата изм.","id","Год сертификата","Наименование сертификата","Организация, выдавшая сертификат"
1320,Да,500,"04.04.2022 14:55:40",216105,2013,"1C:ЗУП 2.5 Специалист-Консультант",""
2835,Да,500,"04.04.2022 14:45:09",216090,2019,Microsoft Dynamics AX Trade & Logistics,""
616,Да,500,"04.04.2022 14:43:01",216070,2008,"1С-Профессионал (Бухгалтерия)",""
38,Да,500,"04.04.2022 14:40:26",216055,2010,Microsoft Dynamics AX Development Introduction,""
38,Да,500,"04.04.2022 14:40:26",216056,2006,Microsoft Dynamics AX Programming,""
649,Да,500,"04.04.2022 14:38:02",216024,2016,"""1С:Профессионал"" по версии 8.3 платформы ""1С:Предприятие 8""",""
649,Да,500,"04.04.2022 14:38:02",216025,2016,"""1С:Профессионал"" по технологическим вопросам",""
472,Да,500,"04.04.2022 14:32:57",216007,2015,Профессионал по технологическим вопросам платформы 1С,""
472,Да,500,"04.04.2022 14:32:57",216008,2013,"1С: Специалист по платформе 8.3",""
472,Да,500,"04.04.2022 14:32:57",216009,2005,"1С: Специалист по платформе 7.7",""
265,Да,500,"04.04.2022 14:29:56",215988,2015,"1C:Профессионал 1С:ERP Управление предприятием 2",""
265,Да,500,"04.04.2022 14:29:56",215989,2009,"1С: Руководитель проектов",""
265,Да,500,"04.04.2022 14:29:56",215990,2004,"""Administering a MS SQL Server 2000 Database"". MCDBA",""
265,Да,500,"04.04.2022 14:29:56",215991,1998,Специалист по платформе 1С:Предприятие 7,""
1187,Да,500,"04.04.2022 14:25:55",215947,2011,Специалист. 1С:Управление торговлей.,""
347,Да,500,"01.04.2022 11:07:45",215710,2012,"1С:Профессионал по типовой конфигурации ""Управление строительной организацией"" системы программ ""1С:Предприятие""",""
347,Да,500,"01.04.2022 11:07:45",215711,2003,Microsoft Dynamics AX Trade & Logistics,""
347,Да,500,"01.04.2022 11:07:45",215712,2002,Microsoft Dynamics AX Trade & Logistics,""
836,Да,500,"31.03.2022 15:49:43",215516,2016,"1С:Профессионал ERP Управление предприятием 2",""
836,Да,500,"31.03.2022 15:49:43",215517,2016,"1С:Профессионал по подсистеме МСФО в ERP2",""
836,Да,500,"31.03.2022 15:49:43",215518,2016,"1С:Специалист-консультант по внедрению 1С:Бухгалтерия 8",""
836,Да,500,"31.03.2022 15:49:43",215519,2016,"1C:Ведущий консультант",""
836,Да,500,"31.03.2022 15:49:43",215520,2015,"1C:Профессионал Бухгалтерия 8",""
8,Да,500,"31.03.2022 15:45:40",215502,2012,"1С:Профессионал. Управление строительной организацией. 1С:Предприятие 8.",""
8,Да,500,"31.03.2022 15:45:40",215503,2005,MBS Axapta trade & logistics v.3.0,""
8,Да,500,"31.03.2022 15:45:40",215504,2004,MBS Axapta Finance 3.0,""
8,Да,500,"31.03.2022 15:45:40",215505,2003,"General Navision Axapta Diploma v. 2.5, MBS Axapta Programming - 3.0",""
3363,Да,500,"24.03.2022 20:10:02",214490,2021,Программирование на Python,Bioinformatics Institute
3363,Да,500,"24.03.2022 20:10:02",214491,2022,Python: основы и применение,Bioinformatics Institute
3363,Да,500,"24.03.2022 20:10:02",214492,2022,Автоматизация тестирования: selenium/python,Stepik
81,Да,500,"23.03.2022 18:01:32",214322,2021,Системный аналитик. Advanced,Отус Онлайн-Образование
3719,Да,500,"21.03.2022 13:17:14",213915,2021,MB-300 MS Dynamics 365: Core Finance and Operations,Microsoft
3719,Да,500,"21.03.2022 13:17:14",213916,2021,MB-500 MS Dynamics 365: Finance and Operations Apps Developer,Microsoft
3395,Да,500,"15.02.2022 15:38:55",201661,2021,НЛП-практик,Институт НЛП в Санкт-Петербурге
3827,Да,500,"28.01.2022 11:04:34",208049,2018,Python: Основы и применение,Институт биоинформатики
3827,Да,500,"28.01.2022 11:04:34",208050,2018,Программирование на Python,Институт биоинформатики
3827,Да,500,"28.01.2022 11:04:34",208051,2019,Python для Data Science,"МФТИ, Яндекс"
3827,Да,500,"28.01.2022 11:04:34",208052,2020,Базы данных MySql,GeekBrains
3827,Да,500,"28.01.2022 11:04:34",208054,2020,Алгоритмы анализа данных,GeekBrains
3514,Да,500,"24.08.2021 15:43:20",191503,2021,Технологии цифровой промышленности,Санкт-Петербургский государственный политехнический университет Петра Великого
3514,Да,500,"24.08.2021 15:43:20",191509,2019,Английский язык для специалистов в области информатики и вычислительной техники (продвинутый уровень),Санкт-Петербургский государственный политехнический университет Петра Великого
1371,Да,500,"05.08.2021 11:00:31",190269,2021,"""Зарплата и управление персоналом 8"", 1С Профессионал","ООО ""1С"""
1371,Да,500,"05.08.2021 11:00:31",190286,2019,"1С:Зарплата и Управление персоналом 8 (ред. 3.1). Уровень 2. Расширенные возможности",МГТУ им. Н.Э. Баумана
1371,Да,500,"05.08.2021 11:00:31",190287,2019,"1С:Бухгалтерия 8",МГТУ им. Н.Э. Баумана
1653,Да,500,"29.06.2021 16:40:07",186347,2021,"""Общий менеджмент и персональная эффективность"", модуль ""SS-006 Эффективное проведение встреч и совещаний""",Luxoft
1653,Да,500,"29.06.2021 16:40:07",186348,2021,"""Администратор сервиса Битрикс24 (коробочная версия)""","ООО ""1С-Битрикс"""
1591,Да,500,"27.04.2021 21:16:19",178914,2021,Project Program,""
3478,Да,500,"27.04.2021 15:46:49",178787,2017,English class - Upper Intermediate level,""
3478,Да,500,"27.04.2021 15:46:49",178788,2012,ДипИФР-Рус,""
3478,Да,500,"27.04.2021 15:46:49",178789,2016,ArcGIS,""
3094,Да,500,"27.04.2021 15:44:59",178785,2020,DA-100 Analyzing Data with Microsoft Power BI,""
2849,Да,500,"06.04.2021 15:50:48",152752,2009,PMI,""
2849,Да,500,"06.04.2021 15:50:48",152753,2011,IT Projects Management in a Company,""
1702,Да,500,"31.03.2021 17:19:01",152340,2019,MS Project Professional (74-343),""
1702,Да,500,"31.03.2021 17:19:01",152341,2018,PMP Prep,""
1702,Да,500,"31.03.2021 17:19:01",152342,2012,DIRECTUM Руководитель проектов,""
3357,Да,500,"15.10.2020 14:11:30",115392,2017,"На знание особенностей и применение программы ""1С:Управление холдингом 8""",""
3357,Да,500,"15.10.2020 14:11:30",115393,2017,"На знание основных механизмов платформы ""1С:Предприятие 8.3""",""
2735,Да,500,"13.04.2020 22:45:38",106480,2020,Удостоверение о повышении квалификации по дополнительной профессиональной программе Основы бизнес-анализа,""
3181,Да,500,"13.04.2020 14:08:36",106467,2016,CCNA. Маршрутизация и коммутация. Введение в технологии,""
3181,Да,500,"13.04.2020 14:08:36",106468,2017,CCNA. Маршрутизация и коммутация. Основы маршрутизации и коммутации,""
3181,Да,500,"13.04.2020 14:08:36",106469,2018,Samsung IoT Academy,""
1439,Да,500,"25.02.2020 11:03:08",102683,2019,Project manager programm,""
1439,Да,500,"25.02.2020 11:03:08",102684,2018,Битрикс Контент менеджер,""
2828,Да,500,"17.01.2020 15:22:33",98144,2025,-Наименование сертификата,""
3040,Да,500,"19.12.2019 11:36:26",94088,2008,"1с: Специалист по конфигурированию и внедрению бухгалтерской подсистемы в прикладных решениях 1С:Предприятие 8.",""
2989,Да,500,"30.09.2019 10:53:12",84996,2019,Основы программирования 1С,""
3038,Да,500,"16.09.2019 13:16:42",83508,2018,IBM Certified Developer Cognos TM1 10.1,""
3036,Да,500,"13.09.2019 11:08:39",83181,2018,IBM Certified Developer Cognos TM1 10.1,""
3016,Да,500,"22.08.2019 16:59:15",80801,2019,Разработчик QlikSense,""
3016,Да,500,"22.08.2019 16:59:15",80802,2018,QlikView Advanced Topics in Design and Development,""
3016,Да,500,"22.08.2019 16:59:15",80844,2014,Госзаказ в условиях нового ФЗ №44,""
3010,Да,500,"16.08.2019 14:15:08",80210,2018,Торговля и дистрибуция в Microsoft Dynamics Axapta 2012,""
3010,Да,500,"16.08.2019 14:15:08",80211,2017,Introduction to Microsoft Dynamics Axapta 2012,""
3010,Да,500,"16.08.2019 14:15:08",80212,2019,"EC MALTA, Certificate of studies, intensive english lessons",""
2992,Да,500,"06.08.2019 23:11:34",79090,2019,ICAgile Certified Professional,""
567,Да,500,"18.07.2019 14:29:35",76550,2016,Администратор сервиса Битрикс24 (коробочная версия),""
31,Да,500,"17.07.2019 10:39:33",76386,2008,Microsoft MCP,""
